,station,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,id,latitude,longitude
12265,KTPL0,2023-07-19,37.8,15.6,27.0,0.0,,160.0,22.3,,1012.3,,1.0,KTPL0,31.1525,-97.4078
12266,KTQE0,2023-07-19,23.9,18.3,71.0,0.0,,130.0,9.4,,1013.0,,3.0,KTQE0,41.7635,-96.1779
12267,KTQH0,2023-07-19,34.0,24.0,56.0,0.0,,180.0,7.6,,1012.0,,1.0,KTQH0,35.9303,-95.0045
12268,KTQK0,2023-07-19,28.0,20.0,62.0,0.0,,70.0,11.0,,1015.0,,3.0,KTQK0,38.4743,-100.8849
12269,KTRK0,2023-07-19,28.0,6.1,25.0,0.0,,260.0,27.7,,1024.0,,1.0,KTRK0,39.32,-120.1396
12270,KTRL0,2023-07-19,36.1,18.2,35.0,0.0,,160.0,18.4,,1011.8,,1.0,KTRL0,32.7092,-96.2674
12271,KTRM0,2023-07-19,45.0,12.4,15.0,0.0,,220.0,13.0,,1004.9,,1.0,KTRM0,33.6267,-116.1597
12272,KTTA0,2023-07-19,26.0,26.0,100.0,0.0,,170.0,11.2,,1016.0,,1.0,KTTA0,35.5824,-79.1013
12273,KTTD0,2023-07-19,32.2,10.3,26.0,0.0,,324.0,5.4,,1014.9,,1.0,KTTD0,45.5494,-122.4013
12274,KTTF0,2023-07-19,23.8,13.4,52.0,0.0,,170.0,5.4,,1015.0,,2.0,KTTF0,41.9399,-83.4347
12275,KTTN0,2023-07-19,26.1,19.0,65.0,0.0,,300.0,7.6,,1012.7,,2.0,KTTN0,40.2767,-74.8135
12276,KTTS0,2023-07-19,26.3,24.2,88.0,0.3,,0.0,0.0,,1018.7,,8.0,KTTS0,28.6149,-80.6944
12277,KTVC0,2023-07-19,22.8,13.3,55.0,0.0,,320.0,11.2,,1014.1,,2.0,KTVC0,44.7416,-85.5824
12278,KTVI0,2023-07-19,27.0,25.0,89.0,0.0,,0.0,0.0,,1019.0,,1.0,KTVI0,30.9018,-83.8811
12279,KTVL0,2023-07-19,26.7,6.7,28.0,0.0,,210.0,16.6,,1016.9,,2.0,KTVL0,38.8939,-119.9953
12280,KTVR0,2023-07-19,29.4,25.8,83.0,0.0,,180.0,5.4,,1016.5,,3.0,KTVR0,32.3516,-91.0277
12281,KTVY0,2023-07-19,32.0,6.2,20.0,0.0,,200.0,29.5,,1018.0,,3.0,KTVY0,40.6126,-112.3508
12282,KTWF0,2023-07-19,32.8,3.7,16.0,0.0,,340.0,9.4,,1010.8,,1.0,KTWF0,42.4818,-114.4878
12283,KTWM0,2023-07-19,17.0,12.9,77.0,0.0,,0.0,0.0,,1015.0,,3.0,KTWM0,47.0491,-91.7452
12284,KTWT0,2023-07-19,24.0,20.9,83.0,0.1,,200.0,9.4,,1014.0,,7.0,KTWT0,37.5418,-87.9544
12285,KTXK0,2023-07-19,33.3,26.1,66.0,0.0,,140.0,7.6,,1012.9,,3.0,KTXK0,33.4537,-93.991
12286,KTYL0,2023-07-19,28.0,10.2,33.0,0.0,,280.0,19.0,,1026.0,,3.0,KTYL0,34.4527,-110.115
12287,KTYQ0,2023-07-19,21.1,17.9,82.0,0.0,,20.0,7.6,,1014.0,,3.0,KTYQ0,40.0307,-86.2514
12288,KTYR0,2023-07-19,36.1,19.5,38.0,0.0,,180.0,13.0,,1012.5,,1.0,KTYR0,32.3541,-95.4024
12289,KTZR0,2023-07-19,23.6,21.1,86.0,0.0,,210.0,5.4,,1015.0,,3.0,KTZR0,39.9,-83.1333
12290,KU420,2023-07-19,28.4,8.0,24.0,0.0,,140.0,20.5,,1020.0,,3.0,KU420,40.6195,-111.9929
12291,KU520,2023-07-19,28.3,11.8,36.0,0.6,,280.0,15.5,,1014.2,,17.0,KU520,38.2306,-112.6754
12292,KU550,2023-07-19,32.0,4.7,18.0,0.0,,230.0,11.0,,1025.0,,3.0,KU550,37.8452,-112.3919
12293,KU680,2023-07-19,30.0,2.3,17.0,0.0,,40.0,29.5,,1016.0,,2.0,KU680,44.9117,-108.4455
12294,KU690,2023-07-19,24.0,9.9,41.0,0.0,,230.0,26.0,,1024.0,,5.0,KU690,40.1919,-110.381
12295,KUAO0,2023-07-19,30.6,8.3,25.0,0.0,,340.0,20.5,,1015.5,,1.0,KUAO0,45.2471,-122.7701
12296,KUBE0,2023-07-19,23.0,15.1,61.0,0.0,,0.0,0.0,,1015.0,,3.0,KUBE0,45.506,-91.9811
12297,KUCP0,2023-07-19,23.9,16.2,62.0,0.0,,20.0,9.4,,1015.8,,2.0,KUCP0,41.0254,-80.4134
12298,KUCY0,2023-07-19,22.0,22.0,100.0,0.0,,200.0,11.2,,1014.0,,3.0,KUCY0,36.3818,-88.9854
12299,KUDG0,2023-07-19,27.2,23.9,82.0,0.0,,210.0,7.6,,1017.3,,1.0,KUDG0,34.4494,-79.8901
12300,KUES0,2023-07-19,22.0,13.1,57.0,0.0,,120.0,9.4,,1015.0,,2.0,KUES0,43.041,-88.2371
12301,KUGN0,2023-07-19,21.1,12.8,59.0,0.0,,100.0,5.4,,1014.1,,1.0,KUGN0,42.4222,-87.8679
12302,KUKF0,2023-07-19,24.0,18.0,69.0,0.0,,240.0,7.6,,1020.0,,2.0,KUKF0,36.2228,-81.0983
12303,KUKI0,2023-07-19,36.7,11.5,22.0,0.0,,240.0,11.2,,1009.7,,2.0,KUKI0,39.126,-123.2009
12304,KUKL0,2023-07-19,27.1,22.7,77.0,0.0,,70.0,25.9,,1011.0,,1.0,KUKL0,38.3025,-95.725
12305,KUKT0,2023-07-19,26.0,20.1,70.0,0.0,,0.0,0.0,,1015.0,,1.0,KUKT0,40.4352,-75.3819
12306,KULM0,2023-07-19,25.0,11.9,44.0,0.0,,170.0,16.6,,1014.0,,1.0,KULM0,44.3197,-94.5023
12307,KULS0,2023-07-19,34.0,22.1,50.0,0.0,,50.0,20.5,,1014.0,,3.0,KULS0,37.604,-101.3736
12308,KUNI0,2023-07-19,20.5,18.6,89.0,0.5,,180.0,9.4,,1016.0,,8.0,KUNI0,39.2119,-82.2293
12309,KUNO0,2023-07-19,25.0,21.7,82.0,0.0,,190.0,11.2,,1013.0,,3.0,KUNO0,36.8784,-91.9027
12310,KUNU0,2023-07-19,24.0,12.0,47.0,0.0,,240.0,7.6,,1015.0,,3.0,KUNU0,43.4265,-88.7038
12311,KUNV0,2023-07-19,23.0,16.1,65.0,0.0,,280.0,5.4,,1016.0,,5.0,KUNV0,40.8493,-77.8487
12312,KUOX0,2023-07-19,32.0,24.1,63.0,0.0,,210.0,5.4,,1018.0,,2.0,KUOX0,34.3843,-89.5368
12313,KUSE0,2023-07-19,22.0,14.1,61.0,0.0,,40.0,6.0,,1015.0,,1.0,KUSE0,41.6101,-84.1272
12314,KUTA0,2023-07-19,30.0,26.4,81.0,5.7,,30.0,37.1,,1016.0,,18.0,KUTA0,34.6851,-90.3478
12315,KUTS0,2023-07-19,37.2,20.5,38.0,0.0,,190.0,11.2,,1013.8,,3.0,KUTS0,30.7469,-95.5872
12316,KUUU0,2023-07-19,23.3,20.1,82.0,0.0,,180.0,9.4,,1013.2,,3.0,KUUU0,41.5324,-71.2815
12317,KUVA0,2023-07-19,37.8,13.1,23.0,0.0,,110.0,14.8,,1014.0,,1.0,KUVA0,29.2113,-99.7436
12318,KUXL0,2023-07-19,32.5,24.8,64.0,0.0,,190.0,16.6,,1017.0,,3.0,KUXL0,30.1314,-93.3762
12319,KUZA0,2023-07-19,26.7,21.0,71.0,0.0,,0.0,0.0,,1016.5,,5.0,KUZA0,34.9878,-81.0572
12320,KVAY0,2023-07-19,26.1,19.0,65.0,0.0,,260.0,5.4,,1013.5,,2.0,KVAY0,39.9429,-74.8457
12321,KVBT0,2023-07-19,32.8,22.9,56.0,0.0,,180.0,7.6,,1012.2,,2.0,KVBT0,36.3457,-94.2193
12322,KVBW0,2023-07-19,26.0,18.7,64.0,0.0,,190.0,6.0,,1016.0,,3.0,KVBW0,38.3667,-78.9603
12323,KVDF0,2023-07-19,27.0,25.0,89.0,1.0,,120.0,9.4,,1019.0,,18.0,KVDF0,28.014,-82.3453
12324,KVDI0,2023-07-19,30.0,21.9,62.0,0.0,,0.0,0.0,,1018.0,,1.0,KVDI0,32.1927,-82.3712
12325,KVDW0,2023-07-19,22.8,3.8,29.0,0.0,,276.0,29.2,,1015.9,,3.0,KVDW0,41.1567,-105.4033
12326,KVEL0,2023-07-19,25.6,11.7,42.0,0.0,,230.0,29.5,,1015.7,,3.0,KVEL0,40.4409,-109.5099
12327,KVEMH,2023-07-19,18.1,14.8,81.0,0.0,,250.0,14.8,,1015.6,,3.0,KVEMH,48.4692,8.6304
12328,KVER0,2023-07-19,26.3,23.0,82.0,0.0,,70.0,5.4,,1014.0,,3.0,KVER0,38.9467,-92.6827
12329,KVES0,2023-07-19,22.0,16.9,73.0,0.0,,50.0,5.4,,1015.0,,3.0,KVES0,40.2044,-84.5319
12330,KVGC0,2023-07-19,18.0,17.0,94.0,0.0,,313.0,10.1,,1015.0,,5.0,KVGC0,42.8434,-75.5612
12331,KVGT0,2023-07-19,43.9,8.2,12.0,0.0,,210.0,25.9,,1007.0,,1.0,KVGT0,36.2107,-115.1944
12332,KVHN0,2023-07-19,40.0,1.1,9.0,0.0,,100.0,13.0,,1018.0,,1.0,KVHN0,31.0578,-104.7838
12333,KVIS0,2023-07-19,37.2,14.5,26.0,0.0,,290.0,13.0,,1010.5,,1.0,KVIS0,36.3187,-119.3929
12334,KVJI0,2023-07-19,25.4,20.0,72.0,0.0,,260.0,7.6,,1020.0,,2.0,KVJI0,36.6871,-82.0333
12335,KVKS0,2023-07-19,31.0,-30.2,1.0,0.0,,0.0,0.0,,1016.0,,3.0,KVKS0,32.2393,-90.9284
12336,KVLD0,2023-07-19,27.2,23.2,79.0,0.0,,0.0,0.0,,1018.7,,5.0,KVLD0,30.7814,-83.2762
12337,KVLL0,2023-07-19,24.9,12.8,47.0,0.0,,340.0,7.6,,1015.0,,3.0,KVLL0,42.5429,-83.1779
12338,KVNC0,2023-07-19,27.0,26.0,94.0,0.0,,70.0,11.2,,1019.0,,3.0,KVNC0,27.0716,-82.4403
12339,KVNW0,2023-07-19,22.0,16.9,73.0,0.0,,330.0,7.0,,1015.0,,3.0,KVNW0,40.8647,-84.6094
12340,KVNY0,2023-07-19,34.4,10.9,24.0,0.0,,110.0,13.0,,1011.5,,1.0,KVNY0,34.2098,-118.49
12341,KVOK0,2023-07-19,25.1,14.6,52.0,0.0,,270.0,7.6,,1014.4,,3.0,KVOK0,43.9392,-90.2532
12342,KVPC0,2023-07-19,30.0,21.9,62.0,0.0,,0.0,0.0,,1018.0,,3.0,KVPC0,34.1333,-84.85
12343,KVPZ0,2023-07-19,20.6,12.3,59.0,0.0,,10.0,7.6,,1014.8,,1.0,KVPZ0,41.454,-87.0071
12344,KVQQ0,2023-07-19,29.0,23.0,70.0,0.0,,190.0,9.4,,1019.0,,5.0,KVQQ0,30.2187,-81.8767
12345,KVRB0,2023-07-19,25.0,24.0,94.0,0.0,,0.0,0.0,,1019.2,,7.0,KVRB0,27.6556,-80.4179
12346,KVSF0,2023-07-19,20.6,19.4,93.0,0.5,,0.0,0.0,,1013.5,,17.0,KVSF0,43.3436,-72.5173
12347,KVSH0,2023-07-19,31.9,24.0,63.0,0.0,,188.0,22.0,,1016.4,,2.0,KVSH0,29.9527,-90.0827
12348,KVTA0,2023-07-19,25.0,19.4,71.0,0.0,,0.0,0.0,,1014.0,,3.0,KVTA0,40.0247,-82.4618
12349,KVTI0,2023-07-19,26.5,14.9,49.0,0.0,,0.0,0.0,,1015.0,,1.0,KVTI0,42.2186,-92.0259
12350,KVUJ0,2023-07-19,29.0,23.0,70.0,0.0,,188.0,11.5,,1018.0,,1.0,KVUJ0,35.4167,-80.1508
12351,KVUO0,2023-07-19,30.0,9.0,27.0,0.0,,310.0,20.5,,1016.0,,1.0,KVUO0,45.6205,-122.6565
12352,KVVS0,2023-07-19,24.0,19.3,75.0,0.4,,235.0,11.5,,1016.0,,17.0,KVVS0,39.9592,-79.6571
12353,KVVV0,2023-07-19,25.0,14.2,51.0,0.0,,160.0,13.0,,1013.0,,2.0,KVVV0,45.3057,-96.4244
12354,KVYS0,2023-07-19,24.0,14.7,56.0,0.0,,0.0,0.0,,1015.0,,1.0,KVYS0,41.3519,-89.1531
12355,KW130,2023-07-19,25.0,17.2,62.0,0.0,,220.0,6.0,,1017.0,,2.0,KW130,38.0771,-78.9442
12356,KW20J,2023-07-19,20.3,12.5,61.0,0.0,,212.0,6.5,,1012.4,,1.0,KW20J,52.36,-97.02
12357,KW220,2023-07-19,26.0,21.0,74.0,0.7,,0.0,0.0,,1017.0,,17.0,KW220,39.0005,-80.2737
12358,KW290,2023-07-19,27.0,20.4,67.0,0.0,,340.0,6.0,,1014.0,,1.0,KW290,38.9764,-76.3296
12359,KW310,2023-07-19,25.0,23.1,89.0,0.0,,266.0,6.8,,1016.0,,1.0,KW310,36.9601,-78.185
12360,KW430,2023-07-19,27.0,5.9,26.0,0.0,,40.0,11.2,,1017.0,,1.0,KW430,44.6629,-104.5678
12361,KW630,2023-07-19,26.0,26.0,100.0,0.0,,268.0,10.4,,1016.0,,1.0,KW630,36.5958,-78.5601
12362,KW750,2023-07-19,26.0,21.9,78.0,0.0,,205.0,8.3,,1015.0,,1.0,KW750,37.6024,-76.4467
12363,KW780,2023-07-19,25.0,22.7,87.0,0.0,,232.0,10.8,,1016.0,,2.0,KW780,36.7094,-78.8483
12364,KW810,2023-07-19,23.0,21.5,91.0,0.0,,207.0,6.1,,1016.0,,1.0,KW810,37.181,-78.0983
12365,KW960,2023-07-19,24.0,20.9,83.0,0.0,,314.0,7.2,,1015.0,,1.0,KW960,37.5034,-77.1266
12366,KWDR0,2023-07-19,30.0,21.1,59.0,0.0,,0.0,0.0,,1019.0,,2.0,KWDR0,33.9829,-83.6674
12367,KWHP0,2023-07-19,36.0,7.1,17.0,0.0,,130.0,14.8,,1013.1,,1.0,KWHP0,34.2593,-118.4134
12368,KWJF0,2023-07-19,35.0,12.0,25.0,0.0,,240.0,44.6,,1011.6,,1.0,KWJF0,34.7411,-118.2186
12369,KWLD0,2023-07-19,33.9,21.0,47.0,0.0,,180.0,13.0,,1007.8,,1.0,KWLD0,37.1686,-97.0375
12370,KWRB0,2023-07-19,28.0,24.0,79.0,0.0,,0.0,0.0,,1017.5,,5.0,KWRB0,32.6401,-83.5918
12371,KWRI0,2023-07-19,26.3,19.2,65.0,0.0,,310.0,7.6,,1013.0,,2.0,KWRI0,40.0156,-74.5917
12372,KWRL0,2023-07-19,31.1,7.5,23.0,0.0,,10.0,11.2,,1009.0,,1.0,KWRL0,43.9657,-107.9508
12373,KWST0,2023-07-19,23.3,21.2,88.0,0.0,,0.0,0.0,,1013.6,,3.0,KWST0,41.3496,-71.8034
12374,KWVI0,2023-07-19,17.2,12.7,75.0,0.0,,180.0,13.0,,1014.9,,3.0,KWVI0,36.9357,-121.7896
12375,KWVL0,2023-07-19,22.8,21.1,90.0,0.0,,0.0,0.0,,1014.9,,3.0,KWVL0,44.5333,-69.6755
12376,KWWD0,2023-07-19,25.0,24.5,97.0,0.0,,0.0,0.0,,1015.0,,1.0,KWWD0,39.0085,-74.9083
12377,KWYS0,2023-07-19,27.0,-0.1,17.0,0.0,,220.0,18.4,,1021.0,,1.0,KWYS0,44.6884,-111.1176
12378,KX070,2023-07-19,25.0,25.0,100.0,0.9,,220.0,7.0,,1020.0,,8.0,KX070,27.8938,-81.6204
12379,KX600,2023-07-19,28.1,24.5,81.0,0.0,,213.0,14.4,,1017.2,,3.0,KX600,29.3557,-82.4717
12380,KX8V6,2023-07-19,18.7,8.1,50.0,0.0,,323.0,31.0,,1014.6,,3.0,KX8V6,51.45,-112.14
12381,KXBP0,2023-07-19,40.6,8.9,15.0,0.0,,180.0,16.6,,1012.0,,1.0,KXBP0,33.1753,-97.8284
12382,KXFL0,2023-07-19,28.7,24.5,78.0,0.0,,136.0,18.0,,1017.9,,3.0,KXFL0,29.4674,-81.2063
12383,KXIQU,2023-07-19,16.8,14.6,87.0,0.1,,332.0,17.3,,1012.4,,7.0,KXIQU,54.37,-110.87
12384,KXLL0,2023-07-19,25.0,18.0,65.0,0.0,,228.0,7.6,,1015.0,,1.0,KXLL0,40.5703,-75.4883
12385,KXNA0,2023-07-19,31.7,22.7,59.0,0.0,,180.0,9.4,,1011.2,,1.0,KXNA0,36.2819,-94.3068
12386,KXNO0,2023-07-19,30.7,30.5,99.0,0.0,,0.0,0.0,,1016.5,,2.0,KXNO0,33.6095,-81.0812
12387,KXNWG,2023-07-19,23.3,15.4,61.0,0.0,,118.0,9.7,,1013.9,,2.0,KXNWG,42.33,-82.93
12388,KXSA0,2023-07-19,25.8,25.8,100.0,0.0,,0.0,0.0,,1016.0,,1.0,KXSA0,37.8596,-76.8941
12389,KXVG0,2023-07-19,21.0,15.1,69.0,0.0,,0.0,0.0,,1015.0,,2.0,KXVG0,47.0,-94.2
12390,KY190,2023-07-19,28.0,16.9,51.0,0.0,,340.0,16.6,,1012.0,,1.0,KY190,46.768,-100.8944
12391,KY230,2023-07-19,26.0,13.5,46.0,0.0,,270.0,6.0,,1015.0,,3.0,KY230,45.3062,-91.6362
12392,KY310,2023-07-19,22.0,13.9,60.0,0.0,,240.0,6.0,,1014.0,,2.0,KY310,44.2448,-84.1798
12393,KY490,2023-07-19,20.0,14.6,71.0,0.0,,80.0,6.0,,1014.0,,3.0,KY490,47.1596,-94.6454
12394,KY500,2023-07-19,23.3,14.3,57.0,0.0,,240.0,5.4,,1014.3,,3.0,KY500,44.0416,-89.3045
12395,KY510,2023-07-19,24.1,13.3,51.0,0.0,,250.0,5.4,,1016.0,,2.0,KY510,43.5794,-90.8965
12396,KY630,2023-07-19,25.0,12.9,47.0,0.1,,150.0,13.0,,1014.0,,17.0,KY630,45.9861,-95.992
12397,KY700,2023-07-19,23.5,11.5,47.0,0.0,,340.0,7.6,,1015.0,,2.0,KY700,42.938,-85.0606
12398,KYIP0,2023-07-19,22.8,14.9,61.0,0.0,,0.0,0.0,,1014.4,,1.0,KYIP0,42.2393,-83.531
12399,KYKN0,2023-07-19,26.8,17.8,58.0,0.0,,98.0,14.4,,1011.6,,3.0,KYKN0,42.9167,-97.3859
12400,KZPH0,2023-07-19,26.3,24.2,88.0,0.3,,150.0,25.9,,1020.0,,5.0,KZPH0,28.2281,-82.1559
12401,KZZV0,2023-07-19,23.9,20.0,79.0,0.0,,130.0,7.6,,1014.4,,3.0,KZZV0,39.9444,-81.8921
12402,L04Z1,2023-07-19,,,,0.0,,,,,,,,L04Z1,50.1219,9.9079
12403,L11B8,2023-07-19,,,,0.0,,,,,,,,L11B8,50.5355,7.9192
12404,L1OFH,2023-07-19,18.6,11.9,65.0,0.0,,52.0,7.9,,1014.2,,3.0,L1OFH,49.6789,9.523
12405,L45GU,2023-07-19,27.3,22.7,76.0,0.0,,160.0,5.5,,1014.7,,2.0,L45GU,34.687,-81.6412
12406,L52GG,2023-07-19,4.3,3.4,94.0,0.0,,310.0,24.8,,1014.9,,3.0,L52GG,81.16,-91.82
12407,L57VF,2023-07-19,25.7,12.5,44.0,0.0,,122.0,13.7,,1013.9,,3.0,L57VF,67.02,-126.13
12408,L5MS8,2023-07-19,19.1,9.6,54.0,0.0,,323.0,16.9,,1015.3,,3.0,L5MS8,54.14,-115.79
12409,L5OFU,2023-07-19,19.3,12.3,64.0,0.0,,216.0,13.7,,1008.5,,3.0,L5OFU,54.81,-66.81
12410,L6N28,2023-07-19,22.5,15.8,66.0,0.0,,308.0,9.0,,1014.3,,1.0,L6N28,42.51,-81.64
12411,L9G1Q,2023-07-19,16.4,11.8,74.0,0.0,,68.0,26.6,,1015.5,,1.0,L9G1Q,69.92,-128.97
12412,L9Q0M,2023-07-19,,,,0.0,,,,,,,,L9Q0M,50.2996,9.7436
12413,L9TW2,2023-07-19,24.9,12.2,45.0,0.0,,242.0,12.2,,1018.7,,3.0,L9TW2,49.15,-122.27
12414,L9UY7,2023-07-19,,,,0.0,,,,,,,,L9UY7,49.5892,6.6751
12415,LAS2M,2023-07-19,,,,3.0,,,,,,,,LAS2M,47.6572,11.3187
12416,LBGO0,2023-07-19,19.0,18.0,94.0,0.0,,0.0,0.0,,1015.0,,1.0,LBGO0,43.15,25.6
12417,LBPG0,2023-07-19,24.0,15.0,57.0,0.0,,240.0,11.2,,1015.0,,1.0,LBPG0,42.2904,24.714
12418,LBPL0,2023-07-19,24.0,19.1,74.0,0.0,,270.0,3.6,,1015.0,,1.0,LBPL0,43.4514,24.5028
12419,LBWB0,2023-07-19,21.4,17.4,78.0,0.0,,219.0,12.2,,1013.6,,1.0,LBWB0,43.4238,28.1813
12420,LCUV3,2023-07-19,,,,0.0,,,,,,,,LCUV3,51.5801,8.0812
12421,LD2IV,2023-07-19,,,,0.0,,,,,,,,LD2IV,48.2008,10.7293
12422,LDOC0,2023-07-19,24.2,11.9,46.0,0.0,,190.0,7.2,,1012.7,,3.0,LDOC0,45.5167,18.55
12423,LDQNJ,2023-07-19,24.3,21.6,85.0,0.0,,242.0,11.2,,1015.3,,2.0,LDQNJ,49.68,-56.08
12424,LEA21,2023-07-19,21.3,20.3,94.0,0.0,,233.0,8.6,,1012.3,,3.0,LEA21,46.97,-71.03
12425,LEDA0,2023-07-19,31.0,10.9,29.0,0.0,,360.0,22.3,,1016.0,,3.0,LEDA0,41.7281,0.5353
12426,LEHC0,2023-07-19,27.0,13.7,44.0,0.0,,240.0,5.4,,1014.8,,3.0,LEHC0,42.0761,-0.3167
12427,LELL0,2023-07-19,26.0,22.1,79.0,0.0,,140.0,9.4,,1016.0,,3.0,LELL0,41.5167,2.1
12428,LEMM0,2023-07-19,29.7,8.2,26.0,0.0,,249.0,14.0,,1016.6,,3.0,LEMM0,40.5,-3.5833
12429,LERL0,2023-07-19,30.7,8.4,25.0,0.0,,240.0,5.4,,1016.1,,1.0,LERL0,38.8564,-3.97
12430,LESB0,2023-07-19,26.0,20.1,70.0,0.0,,10.0,9.0,,1016.0,,1.0,LESB0,39.5989,2.7028
12431,LESU0,2023-07-19,24.4,9.2,38.0,0.0,,2.0,5.4,,1018.9,,1.0,LESU0,42.3408,1.4103
12432,LFAC0,2023-07-19,16.9,12.6,76.0,0.0,,251.0,22.0,,1015.4,,3.0,LFAC0,50.9667,1.95
12433,LFAQ0,2023-07-19,17.0,11.9,72.0,0.0,,250.0,1.8,,1015.0,,3.0,LFAQ0,49.9715,2.6977
12434,LFBR0,2023-07-19,21.9,17.3,75.0,0.0,,276.0,18.0,,1020.0,,2.0,LFBR0,43.45,1.2667
12435,LFBU0,2023-07-19,16.9,13.0,78.0,0.0,,240.0,9.4,,1021.2,,1.0,LFBU0,45.7333,0.2167
12436,LFGA0,2023-07-19,19.0,15.1,78.0,0.0,,190.0,2.0,,1014.0,,3.0,LFGA0,48.1099,7.359
12437,LFJR0,2023-07-19,15.8,10.8,72.0,0.0,,270.0,7.6,,1018.9,,3.0,LFJR0,47.55,-0.3
12438,LFLH0,2023-07-19,19.0,17.0,88.0,0.0,,208.0,5.4,,1017.3,,1.0,LFLH0,46.8333,4.8167
12439,LFLP0,2023-07-19,24.3,18.9,72.0,0.0,,60.0,5.4,,1016.0,,1.0,LFLP0,45.9347,6.1053
12440,LFLU0,2023-07-19,24.9,20.4,76.0,0.0,,220.0,9.4,,1015.8,,2.0,LFLU0,44.9167,4.9667
12441,LFMU0,2023-07-19,26.0,22.1,79.0,0.0,,280.0,20.5,,1016.0,,2.0,LFMU0,43.3167,3.35
12442,LFOQ0,2023-07-19,18.0,12.0,68.0,0.0,,290.0,13.0,,1017.0,,3.0,LFOQ0,47.6785,1.2088
12443,LFOV0,2023-07-19,15.2,11.4,78.0,0.0,,290.0,7.6,,1018.8,,3.0,LFOV0,48.0314,-0.743
12444,LFOZ0,2023-07-19,16.0,12.0,77.0,0.0,,276.0,4.0,,1016.0,,2.0,LFOZ0,47.8969,2.1633
12445,LFPT0,2023-07-19,17.0,9.9,63.0,0.0,,310.0,9.4,,1016.0,,3.0,LFPT0,49.0966,2.0408
12446,LFQA0,2023-07-19,13.2,10.6,84.0,0.0,,0.0,0.0,,1015.0,,3.0,LFQA0,49.2087,4.1566
12447,LFRU0,2023-07-19,15.6,14.3,92.0,0.0,,251.0,16.9,,1019.1,,3.0,LFRU0,48.6,-3.8167
12448,LFRV0,2023-07-19,16.0,14.0,88.0,0.0,,280.0,9.4,,1019.0,,1.0,LFRV0,47.7233,-2.7186
12449,LFSG0,2023-07-19,18.0,16.0,88.0,0.0,,230.0,14.8,,1015.0,,2.0,LFSG0,48.3167,6.0667
12450,LFSM0,2023-07-19,17.8,16.8,94.0,0.0,,226.0,7.2,,1016.6,,3.0,LFSM0,47.487,6.7905
12451,LGMK0,2023-07-19,25.4,17.1,60.0,0.0,,30.0,18.4,,1008.6,,1.0,LGMK0,37.4333,25.35
12452,LGSK0,2023-07-19,27.4,24.3,83.0,0.0,,283.0,11.5,,1012.0,,1.0,LGSK0,39.1833,23.5
12453,LGSR0,2023-07-19,25.0,17.0,61.0,0.0,,290.0,13.0,,1007.0,,1.0,LGSR0,36.4,25.4833
12454,LH84B,2023-07-19,16.6,11.3,71.0,0.0,,302.0,7.6,,1014.6,,3.0,LH84B,52.2,-87.93
12455,LHPR0,2023-07-19,21.9,16.6,72.0,0.0,,210.0,7.2,,1013.0,,3.0,LHPR0,47.6244,17.8136
12456,LICB0,2023-07-19,25.0,10.1,39.0,0.0,,30.0,9.4,,1015.0,,1.0,LICB0,36.9333,14.6
12457,LII7V,2023-07-19,16.8,12.5,76.0,0.0,,73.0,5.8,,1014.7,,3.0,LII7V,48.47,-89.27
12458,LIJTH,2023-07-19,25.0,23.1,89.0,0.0,,0.0,0.0,,1015.4,,1.0,LIJTH,36.371,-82.173
12459,LIMA0,2023-07-19,25.2,19.8,72.0,0.0,,337.0,4.7,,1012.7,,1.0,LIMA0,45.0864,7.6034
12460,LIMW0,2023-07-19,23.0,17.9,73.0,0.0,,234.0,7.2,,1019.9,,1.0,LIMW0,45.7394,7.362
12461,LIRI0,2023-07-19,27.1,24.2,84.0,0.0,,130.0,7.2,,1015.3,,1.0,LIRI0,40.6167,14.9167
12462,LIRX0,2023-07-19,24.8,20.9,79.0,0.0,,31.0,9.7,,1014.7,,1.0,LIRX0,42.73,10.38
12463,LIVE0,2023-07-19,13.1,11.7,91.0,0.3,,177.0,6.5,,1021.7,,8.0,LIVE0,46.8333,10.5
12464,LJ957,2023-07-19,18.9,10.7,59.0,0.0,,320.0,16.6,,1026.0,,3.0,LJ957,41.3165,-105.6729
12465,LJZEW,2023-07-19,21.2,19.8,92.0,0.0,,184.0,7.6,,1012.3,,3.0,LJZEW,45.83,-72.54
12466,LK552,2023-07-19,22.9,3.9,29.0,0.0,,321.0,14.4,,1013.9,,3.0,LK552,50.51,-114.01
12467,LKG13,2023-07-19,19.1,9.0,52.0,0.0,,262.0,13.7,,1019.2,,3.0,LKG13,55.29,-127.17
12468,LKVO0,2023-07-19,18.1,7.5,50.0,0.0,,345.0,7.9,,1014.1,,1.0,LKVO0,50.2166,14.3958
12469,LLCYH,2023-07-19,22.5,12.4,53.0,0.0,,259.0,11.2,,1019.2,,1.0,LLCYH,49.18,-123.09
12470,LLT1W,2023-07-19,21.5,20.8,96.0,0.0,,178.0,11.9,,1017.8,,3.0,LLT1W,44.75,-63.66
12471,LMOZ3,2023-07-19,24.2,20.3,79.0,0.0,,186.0,20.5,,1016.6,,1.0,LMOZ3,45.68,-63.23
12472,LNFT5,2023-07-19,30.0,26.0,79.0,0.0,,170.0,20.5,,1017.0,,5.0,LNFT5,28.5,-95.72
